36.712149,-4.4411373
36.711909029999994,-4.44151067
36.71166906,-4.441884040000001
36.711429089999996,-4.44225741
36.71118912,-4.44263078
36.71094915,-4.44300415
36.710709179999995,-4.44337752
36.71046921,-4.4437508900000005
36.71022924,-4.44412426
36.70998927,-4.44449763
36.7087172,-4.4441199
36.70882041,-4.44419501
36.70892362,-4.44427012
36.70902683,-4.44434523
36.70913004,-4.44442034
36.70923325,-4.44449545
36.70933646,-4.44457056
36.70943967,-4.44464567
36.70954288,-4.44472078
36.70964609,-4.44479589
36.712149,-4.4411373
36.712072449999994,-4.44160508
36.7119959,-4.442072860000001
36.711919349999995,-4.44254064
36.7118428,-4.44300842
36.71176625,-4.4434762
36.711689699999994,-4.44394398
36.71161315,-4.44441176
36.711536599999995,-4.44487954
36.71146005,-4.44534732
36.7097493,-4.444871
36.70991272,-4.44496541
36.71007614,-4.44505982
36.71023956,-4.44515423
36.71040298,-4.44524864
36.7105664,-4.44534305
36.71072982,-4.44543746
36.71089324,-4.44553187
36.71105666,-4.44562628
36.71122008,-4.44572069
36.7109191,-4.4385409
36.71069891,-4.4390988
36.71047872,-4.4396567
36.71025853,-4.440214599999999
36.71003834,-4.4407725
36.709818150000004,-4.4413304
36.70959796,-4.4418883
36.70937777,-4.442446199999999
36.70915758,-4.4430041
36.70893739,-4.443562
